date,MSFT,NOC,KO,WMT,CVX,UBER,NFLX,DDOG,MDB,UPS,PG,GM,DE,AMD,SHOP,HD,ZS,TSLA,SNOW,BILL,BA,XOM,ABNB,META,AMZN,ROKU,NET,LMT,PLTR,NVDA,AAPL,PEP,V,F,JNJ,T,HON,MCD,UNH,CAT,IBM,OKTA,VZ,PFE,JPM,CRWD,DOCU,MMM,GE
2024-02-15,406.56,450.0,59.4,169.29,154.46,81.39,593.46,131.84,474.21,146.98,157.01,38.99,364.66,176.76,84.0,361.08,253.16,200.45,232.4,65.09,205.33,103.73,157.69,484.03,169.8,94.5,101.22,423.12,25.41,726.58,183.86,167.86,280.98,12.52,157.92,17.09,197.95,291.86,520.88,323.07,186.87,89.44,40.59,27.51,179.87,331.38,51.51,92.38,148.37
2024-02-16,404.06,450.96,59.39,170.36,154.63,78.41,583.95,129.74,465.06,148.41,157.51,38.7,360.68,173.87,81.29,362.35,252.75,199.95,230.31,63.49,203.89,103.73,152.51,473.32,169.51,72.0,98.52,424.07,24.44,726.13,182.31,166.32,278.56,12.3,156.55,16.97,197.17,292.02,521.55,321.91,187.64,88.86,40.49,27.62,179.03,329.24,50.22,91.25,149.16
2024-02-20,402.79,453.91,60.7,175.86,154.0,76.6,575.13,127.66,444.81,148.64,158.51,39.01,357.38,165.69,78.62,362.57,249.04,193.76,220.08,63.05,203.37,102.75,148.15,471.75,167.08,67.25,97.99,424.27,23.4,694.52,181.56,168.65,275.15,12.25,157.86,16.91,198.94,292.65,521.06,313.74,183.44,83.66,40.5,27.59,179.73,323.71,49.98,91.82,148.62
2024-02-21,402.18,460.0,61.24,173.7,155.44,76.44,573.35,125.84,427.49,148.27,160.4,39.49,357.29,164.29,75.59,364.13,213.92,194.77,216.21,61.34,201.57,104.85,149.24,468.03,168.59,63.9,95.09,427.55,22.74,674.72,182.32,168.83,276.76,12.14,158.68,17.0,199.53,293.91,521.97,317.14,179.7,81.18,41.1,27.67,180.9,292.36,50.08,91.71,149.07
2024-02-22,411.65,457.05,61.15,175.41,155.43,78.03,588.47,131.12,449.98,149.73,160.56,39.34,356.78,181.86,75.03,371.34,226.15,197.41,225.62,61.69,201.5,104.76,155.26,486.13,174.58,63.29,99.47,428.89,23.59,785.38,184.37,168.25,283.75,12.12,160.45,16.59,200.81,295.92,526.5,322.09,184.21,82.3,40.73,27.55,183.07,310.91,50.14,92.23,151.67
2024-02-23,410.34,461.1,61.2,175.56,154.66,78.2,583.56,129.51,451.52,148.63,161.03,39.63,364.66,176.52,76.24,371.96,235.23,191.97,229.34,63.29,200.83,103.84,152.66,484.03,174.99,64.48,98.45,431.12,22.97,788.17,182.52,169.6,283.6,12.14,161.84,16.8,200.63,297.75,527.24,323.88,185.72,83.24,40.66,27.76,183.99,311.49,51.73,92.58,153.33
2024-02-26,407.54,459.34,60.71,59.6,154.45,78.36,587.65,129.35,450.8,147.5,160.22,39.79,363.21,176.01,77.56,371.6,241.7,199.4,230.93,63.9,200.54,104.25,149.27,481.74,174.73,64.35,99.08,429.18,23.56,790.92,181.16,168.26,284.15,11.95,160.79,16.6,199.19,297.12,525.32,325.38,184.13,86.32,39.69,27.18,183.36,321.03,51.8,91.82,154.77
2024-02-27,407.48,458.36,60.34,59.59,152.16,78.75,601.67,130.95,449.95,148.27,159.3,40.18,360.66,178.0,76.63,375.56,242.49,199.73,234.03,64.54,201.4,104.03,152.06,487.05,173.54,63.83,98.25,430.43,24.53,787.01,182.63,168.16,283.17,12.0,160.98,16.83,198.18,293.76,513.42,327.63,184.87,86.91,39.93,26.89,183.45,321.21,52.11,92.3,153.99
2024-02-28,407.72,458.95,60.4,59.62,152.34,77.73,596.48,130.47,443.45,147.77,160.05,40.63,364.81,176.54,75.56,377.61,237.29,202.04,230.0,63.76,207.0,104.32,153.43,484.02,173.16,63.71,97.48,432.48,24.42,776.63,181.42,167.03,285.63,12.3,161.55,16.96,197.57,295.19,498.28,329.56,185.3,87.3,40.1,27.04,184.38,320.94,52.77,91.46,155.61
2024-02-29,413.64,461.02,60.02,58.61,152.01,79.5,602.92,131.46,447.58,148.26,158.94,40.98,365.05,192.53,76.37,380.61,241.97,201.88,188.28,63.33,203.72,104.52,157.47,490.13,176.76,63.18,98.54,428.24,25.08,791.12,180.75,165.34,282.64,12.44,161.38,16.93,198.73,292.28,493.6,333.96,185.03,107.3,40.02,26.56,186.06,324.15,53.27,92.12,156.89
2024-03-01,415.5,454.9,59.53,58.76,152.81,81.03,619.34,130.22,436.84,148.06,158.85,40.99,367.85,202.64,76.59,384.45,219.23,202.64,186.72,65.98,200.0,105.84,159.72,502.3,178.22,63.35,99.92,426.46,24.93,822.79,179.66,164.59,283.16,12.45,162.12,16.98,198.67,290.73,489.53,336.7,188.2,108.49,40.2,26.59,185.29,314.6,54.58,91.86,158.65
2024-03-04,414.92,460.08,59.81,59.3,148.88,81.3,615.83,130.67,439.0,150.61,159.56,40.93,364.42,205.36,75.77,380.37,214.22,188.14,177.93,65.52,200.54,104.36,158.09,498.19,177.58,63.02,100.88,431.94,24.04,852.37,175.1,165.37,280.53,12.74,159.84,16.8,199.24,290.94,481.87,338.65,193.06,109.26,40.31,25.89,186.68,313.81,53.55,91.44,161.01
2024-03-05,402.65,458.26,59.52,60.04,149.59,79.09,598.5,123.53,405.0,149.66,159.32,40.65,366.73,205.13,73.47,378.45,206.36,180.74,167.75,61.51,201.14,105.64,159.33,490.22,174.12,62.79,95.97,431.98,23.81,859.64,170.12,162.04,279.38,12.58,159.97,17.17,197.35,292.54,473.15,333.53,191.95,106.99,40.35,26.08,188.55,297.56,51.78,92.69,157.86
2024-03-06,402.09,461.07,59.55,60.57,148.33,78.64,597.69,124.59,409.5,152.55,159.57,40.15,366.63,210.63,74.01,377.44,202.42,176.54,167.0,63.27,201.0,106.77,163.87,496.09,173.51,62.67,97.49,433.48,26.16,887.0,169.12,163.0,280.43,12.38,159.34,17.18,200.5,292.93,472.6,335.63,196.16,108.9,39.93,27.19,189.53,329.57,52.47,92.52,159.5
2024-03-07,409.14,456.4,59.44,60.36,149.37,79.41,608.51,122.89,412.01,153.41,160.62,39.35,375.32,211.38,75.33,376.55,201.27,178.65,168.44,65.68,203.03,107.37,163.54,512.19,176.82,63.07,100.75,429.99,26.46,926.69,169.0,163.11,278.26,12.41,158.87,17.05,202.61,291.11,478.78,340.22,196.54,111.49,39.53,26.79,187.87,329.68,53.56,92.62,166.5
2024-03-08,406.22,459.5,59.52,60.12,149.88,78.7,604.82,121.31,383.42,153.96,160.35,39.5,374.1,207.39,76.16,373.35,198.69,175.34,162.4,68.63,198.49,108.38,164.91,505.95,175.35,64.5,97.99,432.9,26.04,875.28,170.73,163.05,280.04,12.18,159.52,17.2,200.75,292.55,476.57,339.19,195.95,110.3,39.51,27.22,188.22,322.85,55.97,93.9,167.96
2024-03-11,404.52,459.25,60.24,60.66,152.0,77.47,600.93,121.45,366.99,154.75,161.55,39.53,375.05,198.39,74.97,371.52,200.74,177.77,162.29,67.62,192.49,109.02,162.99,483.59,171.96,64.41,97.06,434.75,25.35,857.74,172.75,164.73,280.56,12.11,161.23,17.33,200.29,294.82,489.15,334.97,191.73,108.31,40.13,28.37,188.29,317.37,57.98,94.05,166.56
2024-03-12,415.28,458.84,60.5,61.41,151.89,78.32,611.08,122.99,368.64,157.38,161.93,39.21,372.65,202.76,76.36,374.54,201.24,177.54,161.95,66.39,184.24,108.32,166.67,499.75,175.39,64.13,96.75,434.91,24.7,919.13,173.23,164.54,283.92,12.11,162.74,17.2,199.13,294.31,489.35,337.24,197.78,107.72,40.13,28.01,189.84,329.27,58.48,98.72,167.46
2024-03-13,415.1,458.23,61.12,61.28,153.89,78.25,609.45,123.59,372.81,154.76,162.3,40.26,378.85,194.79,78.68,378.99,201.43,169.48,162.31,67.57,182.35,109.53,164.76,495.57,176.555,64.47,95.9,434.6,25.0,908.88,171.13,165.3,285.14,12.37,161.1,17.19,199.73,282.86,488.0,341.52,196.7,109.66,40.26,28.22,191.38,332.17,59.41,104.07,170.16
2024-03-14,425.22,460.86,60.5,61.02,155.7,77.65,613.01,122.65,368.94,153.89,161.5,39.38,380.23,187.06,78.42,375.27,198.83,162.5,158.92,64.8,181.15,111.47,166.44,491.83,178.75,64.66,94.21,435.77,24.43,879.44,173.0,164.78,286.41,12.08,159.21,17.01,196.35,281.73,489.0,341.92,193.43,107.7,39.77,28.13,187.97,328.59,57.46,103.12,166.75
2024-03-15,416.42,461.75,59.88,60.68,155.55,76.07,605.88,120.42,355.44,153.37,161.38,40.69,383.39,191.06,77.15,373.23,194.03,163.57,156.97,64.65,182.53,111.27,160.64,484.1,174.42,63.99,91.6,435.82,23.49,878.365,172.62,164.66,283.04,12.06,158.18,17.05,197.69,279.14,490.82,346.97,191.07,106.1,39.49,27.94,190.3,315.65,56.77,105.0,168.89
2024-03-18,417.32,462.39,60.13,60.86,155.41,75.7,618.39,120.87,356.37,151.69,161.21,40.82,385.31,190.65,77.52,371.91,195.94,173.8,156.31,67.47,179.84,112.3,161.86,496.98,174.48,63.37,94.64,433.2,24.0,884.55,173.72,171.26,285.05,12.18,156.76,17.3,196.76,278.58,487.05,351.9,191.69,105.88,39.93,27.72,192.66,321.06,58.12,104.8,169.91
2024-03-19,421.41,467.48,60.23,60.87,156.62,77.08,620.74,121.81,353.8,153.2,161.83,41.51,391.51,181.42,77.53,379.41,195.24,171.32,157.7,66.53,181.14,113.09,161.79,496.24,175.9,64.54,95.17,437.19,23.8,893.98,176.08,171.8,287.35,12.3,156.21,17.17,199.04,282.87,493.32,353.9,193.34,105.36,39.97,27.63,193.79,320.86,58.95,105.32,173.46
2024-03-20,425.23,470.75,60.75,61.25,154.55,78.64,627.69,123.44,359.07,154.76,161.99,42.85,394.05,179.73,81.33,384.41,197.3,175.66,163.04,66.48,187.78,112.99,164.71,505.52,178.15,64.95,97.98,440.41,24.57,903.72,178.67,171.86,289.28,12.9,155.76,17.21,201.18,284.45,494.23,356.45,193.96,105.5,40.12,27.7,196.33,326.87,58.54,108.11,173.93
2024-03-21,429.37,467.49,60.47,61.45,154.86,80.25,622.71,122.86,360.15,155.32,161.86,43.42,397.64,178.68,79.59,395.2,198.07,172.82,158.39,66.5,187.7,113.49,168.18,507.76,178.15,63.83,96.41,443.16,24.49,914.35,171.37,172.45,290.37,12.92,155.75,17.16,201.38,283.53,491.69,364.56,191.9,104.76,40.54,27.66,199.06,329.46,58.7,107.87,176.64
2024-03-22,428.74,468.75,60.49,60.87,154.66,80.23,628.01,123.02,355.5,156.27,161.66,43.06,398.86,179.65,78.72,390.28,194.95,170.83,159.03,68.05,188.85,113.49,167.86,509.58,178.87,63.58,96.57,445.88,24.18,942.89,172.28,172.02,283.26,12.91,155.23,16.98,200.73,282.63,490.07,358.11,190.84,106.13,40.37,27.36,196.62,327.58,58.27,106.78,175.15
2024-03-25,422.86,469.32,60.4,60.57,156.47,79.41,627.46,122.66,353.55,156.57,160.19,43.55,398.03,178.63,78.42,383.51,194.07,172.63,158.14,68.25,191.41,114.65,167.99,503.02,179.71,64.64,96.08,446.31,24.51,950.02,170.85,172.6,281.21,12.9,155.22,17.12,198.48,278.62,485.88,355.95,188.79,105.65,40.87,27.43,194.82,324.76,58.63,104.84,173.49
2024-03-26,421.65,469.91,60.54,60.51,155.27,77.91,629.24,123.45,354.12,143.79,160.55,44.0,398.52,177.87,78.53,379.93,195.63,177.67,158.02,66.43,187.5,113.79,167.39,495.89,178.3,64.65,99.07,445.99,24.89,925.61,169.71,172.73,280.6,12.44,155.77,17.18,201.0,278.62,492.31,356.39,188.5,104.43,40.85,27.59,195.73,330.01,58.0,102.63,173.55
2024-03-27,421.43,477.36,61.03,60.72,156.35,78.11,613.53,123.51,358.8,147.33,162.61,44.59,409.14,179.59,78.62,385.89,193.48,179.83,160.04,67.65,191.95,114.97,166.41,493.86,179.83,65.58,96.55,456.78,24.51,902.5,173.31,173.57,279.02,13.06,157.96,17.55,205.13,282.02,493.1,364.65,190.8,104.92,41.54,27.78,199.52,322.25,59.27,104.59,180.12
2024-03-28,420.72,478.66,61.18,60.17,157.74,76.99,607.33,123.6,358.64,148.63,162.25,45.35,410.74,180.49,77.17,383.6,192.63,175.79,161.6,68.72,192.99,116.24,164.96,485.58,180.38,65.17,96.83,454.87,23.01,903.56,171.48,175.01,279.08,13.28,158.19,17.6,205.25,281.95,494.7,366.43,190.96,104.62,41.96,27.75,200.3,320.59,59.55,106.07,175.53
2024-04-01,424.57,471.35,60.68,60.0,159.08,76.4,614.31,123.15,356.09,147.62,160.58,45.4,404.14,183.34,78.19,368.03,192.13,175.22,160.52,64.5,189.5,116.99,163.37,491.35,180.97,64.19,95.66,452.79,22.86,903.63,170.03,172.98,278.28,13.29,157.78,17.5,202.01,280.22,489.7,363.74,189.83,103.49,42.28,27.72,198.94,319.59,58.23,94.02,175.36
2024-04-02,421.44,466.36,60.15,59.16,159.78,76.98,614.21,124.39,347.82,149.15,160.57,44.89,404.0,178.7,78.12,363.0,188.74,166.63,156.19,63.84,188.04,119.28,160.11,497.37,180.69,62.85,94.97,453.24,22.72,894.52,168.84,171.44,278.44,13.28,157.73,17.52,200.23,277.74,458.14,364.83,188.88,102.64,42.54,27.55,198.86,319.55,58.59,92.84,136.47
2024-04-03,420.45,457.01,59.83,59.43,160.44,76.81,630.08,121.51,339.82,152.27,156.15,45.17,406.03,180.77,75.64,359.9,186.31,168.38,153.02,62.77,184.92,119.3,159.34,506.74,182.41,62.22,94.67,447.9,22.7,889.64,169.65,169.68,276.96,13.65,154.26,17.61,197.97,275.54,459.74,375.79,190.9,102.16,42.84,27.22,198.3,320.04,60.55,93.19,145.62
2024-04-04,417.88,459.48,59.3,59.5,160.69,74.92,617.14,120.72,343.74,150.0,155.45,43.68,407.11,165.83,74.81,357.68,182.01,171.11,151.34,61.86,183.29,119.72,158.84,510.92,180.0,60.24,93.25,454.04,22.48,859.05,168.82,169.65,274.0,13.21,152.5,17.57,196.05,270.09,455.38,369.79,187.94,99.42,42.45,26.65,195.65,309.19,58.8,90.54,147.39
2024-04-05,425.52,454.5,59.51,59.85,161.6,77.16,636.18,124.4,362.82,151.36,156.1,44.23,412.54,170.42,75.28,357.87,183.34,164.9,153.86,62.94,183.14,121.37,161.77,527.34,185.07,59.83,96.16,455.38,22.96,880.08,169.58,169.14,277.14,13.28,152.39,17.42,197.15,266.69,455.74,379.3,189.14,101.5,42.12,26.66,197.45,315.5,59.47,91.03,156.3
2024-04-08,424.59,456.36,59.27,59.78,161.27,75.03,628.41,125.76,363.32,150.11,156.04,44.34,410.75,169.9,74.38,362.05,183.71,172.98,154.86,64.08,181.56,120.55,160.27,519.25,185.19,60.85,95.33,452.38,23.0,871.33,168.45,169.58,277.76,13.41,151.59,17.25,197.76,267.56,456.0,373.47,189.82,101.01,41.73,26.58,198.48,313.73,59.66,91.93,156.52
2024-04-09,426.28,454.66,59.72,59.79,162.0,75.14,618.2,125.44,360.94,150.57,156.66,44.73,411.48,170.78,74.92,361.42,188.5,176.88,155.58,66.46,178.12,121.18,162.66,516.9,185.67,62.85,97.0,447.57,22.81,853.54,169.67,170.61,276.72,13.54,152.29,16.9,198.41,269.44,459.72,371.9,189.31,101.23,40.84,26.78,197.15,310.77,60.14,92.61,154.49
2024-04-10,423.26,457.91,58.92,60.62,162.67,74.35,618.58,125.82,351.28,147.26,157.24,43.94,411.97,167.14,71.98,350.56,183.95,171.76,152.97,63.1,174.63,122.2,160.28,519.83,185.95,61.14,94.83,451.71,22.42,870.39,167.78,168.95,274.48,13.06,150.2,16.73,195.65,268.67,450.05,372.07,186.04,99.45,40.52,26.32,195.47,312.53,59.25,92.63,156.61
2024-04-11,427.93,457.83,59.05,60.09,161.89,76.18,628.78,130.8,356.04,149.01,155.84,43.84,412.84,170.5,71.57,347.37,184.78,174.6,159.35,64.12,173.36,121.79,165.42,523.16,189.05,61.95,96.08,452.32,22.84,906.16,175.04,168.36,275.68,13.04,148.79,16.42,196.87,268.62,441.72,371.98,185.9,100.8,40.16,26.34,195.43,317.8,59.48,93.18,157.68
2024-04-12,421.9,456.11,58.28,60.14,158.96,75.28,622.83,127.51,352.06,144.91,155.33,43.08,397.27,163.28,70.0,342.87,181.41,171.05,158.56,61.66,169.55,120.37,159.37,511.9,186.13,59.9,93.76,450.4,22.67,881.86,176.55,168.1,275.96,12.61,147.52,16.31,196.16,267.39,439.2,365.63,182.27,98.26,39.72,25.86,182.79,309.05,58.9,91.31,154.63
2024-04-15,413.64,451.29,58.14,59.93,157.59,73.4,607.15,125.82,347.17,144.85,155.45,42.69,393.8,160.32,68.57,337.93,174.85,161.48,151.98,60.93,167.82,119.68,155.6,500.23,183.62,58.94,90.34,453.08,21.9,860.01,172.69,166.95,271.28,12.23,147.59,16.24,194.04,266.23,445.63,363.91,181.25,94.23,40.11,25.91,182.89,299.5,56.67,91.3,153.7
2024-04-16,414.58,450.35,58.06,59.84,156.28,74.13,617.52,126.95,349.8,142.89,155.95,42.66,393.01,163.46,68.7,334.83,174.32,157.11,150.3,62.5,170.55,118.69,156.66,499.76,183.32,57.82,91.04,454.31,21.88,874.15,169.38,167.5,271.35,12.09,144.45,16.09,190.72,265.43,468.89,359.88,183.75,95.01,39.77,25.69,180.8,299.15,57.74,91.05,156.76
2024-04-17,411.84,452.05,58.51,59.65,156.4,71.94,613.69,123.55,342.75,142.25,156.96,42.46,396.88,154.02,69.41,332.83,172.96,155.45,148.8,62.42,170.21,118.63,158.37,494.17,181.28,57.59,88.0,456.05,21.31,840.35,168.0,169.48,272.69,12.04,144.77,16.12,190.36,269.95,478.99,358.32,183.1,93.8,39.78,25.42,180.08,293.69,58.06,90.96,155.67
2024-04-18,404.27,452.5,58.91,59.26,157.57,71.3,610.56,125.02,335.55,142.74,157.29,42.44,400.6,155.08,69.51,332.89,172.97,149.93,148.41,60.99,170.23,118.52,160.1,501.8,179.22,58.69,86.71,456.09,21.13,846.71,167.04,172.27,271.37,12.06,145.74,16.33,191.08,270.98,493.18,357.93,181.47,93.71,40.13,25.39,181.25,294.1,57.04,91.48,152.94
2024-04-19,399.12,462.58,60.17,59.53,160.0,69.2,555.04,120.09,327.47,142.77,158.14,42.37,400.32,146.64,69.67,335.36,169.21,147.05,145.45,59.61,169.82,119.88,155.01,481.07,174.63,56.9,84.1,463.87,20.47,762.0,165.0,174.13,269.78,12.14,147.91,16.51,194.26,271.99,501.13,354.66,181.58,92.03,40.49,26.0,185.8,282.64,55.7,92.27,148.06
2024-04-22,400.96,470.98,60.55,60.14,161.92,68.98,554.6,122.07,340.16,145.36,160.54,43.21,399.61,148.64,70.55,336.11,170.97,142.05,147.21,60.61,170.48,120.56,156.61,481.73,177.23,58.57,84.69,461.33,20.97,795.18,165.84,176.46,272.33,12.88,149.12,16.31,195.58,275.58,491.23,357.61,181.9,93.24,38.6,26.26,189.41,289.15,55.84,92.62,150.19
2024-04-23,407.57,474.68,60.64,59.09,162.85,70.8,577.75,126.44,366.31,148.87,161.5,45.1,397.21,152.27,74.01,339.0,176.92,144.68,151.17,61.26,169.18,121.03,160.95,496.1,179.54,61.74,87.88,460.08,21.64,824.23,166.9,171.22,274.11,12.94,149.56,16.5,196.16,276.88,486.18,363.25,182.19,94.37,39.7,26.32,192.14,299.65,56.71,93.0,162.62
2024-04-24,409.06,474.57,61.55,59.87,163.57,69.36,555.12,127.07,369.29,146.62,162.6,45.08,394.62,151.74,72.26,333.01,177.46,162.13,154.99,61.41,164.33,121.05,162.84,493.5,176.59,61.83,87.68,459.14,21.59,796.77,169.02,177.41,275.02,12.95,148.53,16.81,194.79,276.75,487.3,363.52,184.1,93.76,39.49,26.27,193.08,297.62,57.29,92.02,159.19
2024-04-25,399.04,488.06,61.74,60.21,165.28,69.31,564.8,125.25,366.13,147.39,162.55,45.62,394.06,153.76,70.55,331.98,174.81,170.18,152.5,60.5,166.81,121.33,163.01,441.38,173.67,62.81,86.76,464.78,21.71,826.32,169.89,176.68,275.16,13.04,146.82,16.58,193.02,275.6,493.86,338.0,168.91,92.93,39.22,25.26,193.37,298.02,57.35,91.41,161.26
2024-04-26,406.32,480.45,61.74,60.16,165.89,69.05,561.23,131.45,383.8,147.59,161.29,45.84,393.33,157.4,71.33,335.09,177.05,168.29,158.13,62.44,167.22,117.96,164.23,443.29,179.62,56.35,88.01,461.29,22.52,877.35,169.3,175.58,274.52,12.79,146.14,16.75,193.45,273.09,495.35,343.38,167.13,92.29,39.68,25.4,193.49,304.07,57.2,91.83,162.35
2024-04-29,402.25,486.22,62.04,60.24,166.33,67.4,559.49,129.07,371.94,148.55,161.66,46.04,400.96,160.2,72.48,336.8,179.04,194.05,157.44,63.02,173.49,119.64,162.25,432.62,180.96,58.66,89.65,467.55,22.83,877.57,173.5,176.14,271.84,12.75,146.82,17.02,193.77,273.55,489.03,349.8,167.43,93.16,40.09,25.64,193.28,304.04,57.1,92.16,164.49
2024-04-30,389.33,485.03,61.77,59.35,161.27,66.27,550.64,125.5,365.18,147.48,163.2,44.53,391.41,158.38,70.2,334.22,172.94,183.28,155.2,62.36,167.84,118.27,158.57,430.17,175.0,57.66,87.4,464.93,21.97,864.02,170.33,175.91,268.61,12.15,144.59,16.89,192.73,273.04,483.7,334.57,166.2,92.98,39.49,25.62,191.74,292.54,56.6,96.51,161.82
2024-05-01,394.94,486.37,61.93,58.85,159.63,67.79,551.71,126.42,373.33,145.92,163.4,44.47,387.5,144.27,70.4,331.97,172.31,179.99,156.14,62.8,171.46,116.03,156.16,439.19,179.0,59.13,88.04,461.73,22.12,830.41,169.3,175.15,267.32,12.2,151.18,16.92,195.3,274.43,484.11,331.07,164.43,93.34,39.2,27.18,191.86,295.44,57.3,98.44,159.7
2024-05-02,397.84,475.0,61.99,59.71,160.73,68.57,565.15,125.46,363.17,147.22,163.84,44.67,395.96,146.16,72.0,335.53,176.37,180.01,157.77,63.3,178.85,116.24,158.33,441.68,184.72,59.945,88.97,463.2,22.55,858.17,173.03,175.45,267.61,12.49,149.92,16.82,193.64,273.28,492.97,335.44,164.69,95.48,38.93,27.7,191.66,303.54,58.76,96.81,162.64
2024-05-03,406.66,469.09,62.17,59.82,160.25,69.23,579.34,124.27,362.85,146.43,164.46,44.86,400.96,150.6,74.46,342.85,177.11,181.19,159.32,56.58,179.79,116.0,159.71,451.96,186.21,59.11,74.4,461.91,23.33,887.89,183.38,176.15,268.49,12.43,149.27,16.85,195.81,270.32,492.45,336.75,165.71,96.55,38.89,27.81,190.51,310.21,59.8,97.15,164.11
2024-05-06,413.54,468.86,62.35,59.87,162.3,71.51,596.97,126.97,365.67,146.67,164.44,45.06,401.84,155.78,77.37,342.29,178.14,184.76,163.68,56.84,178.35,116.75,162.0,465.68,188.7,60.33,74.3,462.78,25.21,921.4,181.71,175.82,272.67,12.5,148.58,16.99,195.0,269.3,494.38,342.1,168.61,99.25,39.33,28.16,192.0,317.81,59.5,96.59,167.97
2024-05-07,409.34,473.75,62.62,60.62,162.67,70.43,606.0,112.4,355.31,147.09,165.76,45.28,405.57,154.43,77.05,340.69,176.89,177.81,159.09,57.68,176.71,116.17,159.81,468.24,188.76,60.14,74.13,466.68,21.4,905.54,182.4,178.02,276.46,12.17,148.72,17.08,196.85,267.5,500.96,345.0,168.38,98.56,39.31,27.77,191.75,312.55,58.31,95.54,168.78
2024-05-08,410.54,471.61,62.85,60.3,162.54,66.4,609.47,117.28,353.2,147.77,165.07,45.05,405.42,153.62,62.73,338.83,171.0,174.72,157.78,56.29,180.35,116.15,157.9,472.6,188.0,59.55,72.45,466.16,21.56,904.12,182.74,177.41,277.19,12.15,148.95,17.11,198.05,268.49,503.21,344.5,169.9,97.54,39.48,28.27,195.65,313.76,57.51,96.35,168.86
2024-05-09,412.32,473.43,62.88,60.44,165.45,67.93,612.09,115.87,354.69,148.06,166.04,45.36,409.0,152.39,62.45,347.44,171.96,171.97,155.87,57.67,181.25,118.44,147.05,475.42,189.5,60.24,73.34,468.39,21.14,887.47,184.57,178.06,278.54,12.13,149.85,17.18,200.63,267.95,507.03,351.78,166.27,98.12,39.79,28.18,197.5,317.94,57.28,97.33,167.5
2024-05-10,414.74,474.8,63.26,60.48,165.82,66.99,610.87,118.97,353.47,147.37,166.85,45.21,407.89,151.92,58.94,346.43,174.62,168.47,157.15,56.48,178.51,117.96,146.32,476.2,187.48,57.91,71.92,468.88,20.6,898.78,183.05,179.79,280.74,11.99,149.91,17.17,202.92,275.0,512.81,354.79,167.15,97.42,40.4,28.01,198.77,320.76,58.03,98.93,163.38
2024-05-13,413.72,476.65,63.58,60.41,164.53,66.02,616.59,118.26,359.24,150.6,165.87,45.17,407.99,150.56,58.78,340.96,175.0,171.89,159.79,58.51,178.44,117.91,149.13,468.01,186.57,60.16,73.57,470.56,20.94,903.99,186.28,180.9,279.39,12.33,151.22,17.26,203.8,271.32,511.74,356.68,167.56,98.4,40.54,28.44,198.73,319.18,59.76,99.63,159.5
2024-05-14,416.56,474.07,63.1,59.86,163.61,65.32,613.66,116.75,359.27,147.94,165.76,45.03,412.78,153.16,58.03,340.5,176.82,177.55,160.95,58.71,180.76,117.67,146.7,471.85,187.07,62.26,73.35,467.18,21.44,913.56,187.43,179.87,277.74,12.44,151.38,17.3,203.21,270.66,513.88,358.18,167.36,97.89,40.49,28.38,201.51,329.55,59.73,100.08,160.0
2024-05-15,423.08,469.65,63.13,59.83,163.05,66.62,613.52,118.47,376.49,147.94,166.51,45.49,414.02,159.67,58.77,348.67,181.13,173.99,164.37,59.89,176.99,118.58,145.8,481.54,185.99,62.27,74.25,464.08,21.67,946.3,189.72,179.46,281.5,12.31,152.67,17.33,205.06,273.87,517.55,360.04,168.26,99.27,40.49,28.82,202.11,343.12,61.13,101.24,163.47
2024-05-16,420.99,470.69,63.32,64.01,161.09,66.05,610.52,120.61,369.94,149.66,167.86,45.87,394.43,162.62,57.81,342.73,179.31,174.84,165.04,59.52,182.96,117.87,147.19,473.23,183.63,61.25,75.14,464.83,21.65,943.59,189.84,183.11,279.84,12.38,154.28,17.3,206.62,273.51,521.27,350.72,168.97,100.74,40.25,28.92,202.47,339.06,59.9,104.86,161.12
2024-05-17,420.21,470.22,63.03,64.65,162.67,65.67,621.1,120.07,370.82,149.24,167.64,45.76,397.02,164.47,58.53,344.21,178.86,177.46,161.86,59.28,184.95,119.64,145.66,471.91,184.7,61.44,75.23,466.2,21.76,924.79,189.87,182.19,280.1,12.28,154.64,17.4,205.97,272.38,524.63,356.27,169.03,102.96,40.06,28.64,204.79,345.93,60.215,105.26,159.89
2024-05-20,425.34,468.94,62.57,64.18,161.14,64.65,640.82,121.29,368.01,147.59,167.31,45.11,391.48,166.33,58.91,337.82,180.6,174.95,164.78,59.79,186.61,118.67,146.37,468.84,183.54,59.27,75.62,467.08,21.62,947.8,191.04,180.31,278.54,12.15,151.27,17.52,204.62,267.87,517.23,362.75,169.92,102.63,40.12,28.53,195.58,348.75,60.5,105.21,159.28
2024-05-21,429.04,471.9,62.91,65.15,159.97,63.97,650.61,122.33,365.26,145.42,168.35,44.92,386.74,164.66,57.02,336.15,176.98,186.6,162.71,56.6,184.78,117.85,144.1,464.63,183.15,57.97,74.38,468.31,21.24,953.86,192.35,181.08,275.95,12.15,151.24,17.27,203.51,265.87,523.55,359.07,173.47,101.38,39.62,28.56,199.52,349.32,59.89,103.14,161.0
