date,MSFT,NOC,KO,WMT,CVX,UBER,NFLX,DDOG,MDB,UPS,PG,GM,DE,AMD,SHOP,HD,ZS,TSLA,SNOW,BILL,BA,XOM,ABNB,META,AMZN
2023-03-31,288.3,461.72,62.03,147.45,163.16,31.7,345.48,72.66,233.12,193.99,148.69,36.68,412.88,98.01,47.94,295.12,116.83,207.46,154.29,81.14,212.43,109.66,124.4,211.94,103.29
2023-04-03,287.23,469.19,62.4,148.69,169.95,31.46,348.28,70.67,226.87,193.72,149.51,36.27,414.99,96.56,47.68,297.73,112.9,194.77,150.0,79.46,215.39,116.13,121.46,213.07,102.41
2023-04-04,287.18,468.1,62.21,147.23,169.04,31.39,346.75,69.32,227.92,190.61,150.23,35.74,397.66,95.87,47.59,294.96,110.51,192.58,155.43,79.98,213.9,115.02,118.46,214.72,103.95
2023-04-05,284.34,470.91,62.8,149.67,169.88,31.12,342.35,66.11,213.09,189.4,151.26,35.09,373.82,92.56,45.19,288.67,101.3,185.52,146.48,74.89,210.0,116.99,115.34,211.48,101.1
2023-04-06,291.6,470.39,62.84,150.8,167.65,31.18,339.33,65.83,215.89,188.58,152.22,34.59,369.65,92.47,45.35,288.61,103.74,185.06,145.68,75.08,211.37,115.05,109.69,216.1,102.06
2023-04-10,289.39,476.54,62.69,150.51,168.29,31.74,338.99,66.14,214.25,190.26,150.96,35.73,377.33,95.48,45.35,291.17,104.95,184.51,147.77,74.84,210.78,114.54,112.6,214.75,102.17
2023-04-11,282.83,468.27,62.58,150.07,169.22,31.12,338.21,64.85,211.52,192.45,150.66,35.41,380.83,94.03,44.78,293.77,105.96,186.79,139.19,77.2,212.32,115.35,114.25,213.85,99.92
2023-04-12,283.49,472.77,62.69,149.34,169.82,30.59,331.03,66.84,226.21,189.85,151.07,34.62,384.39,92.33,45.3,290.44,105.87,180.54,139.66,74.8,212.34,115.23,112.42,214.0,97.83
2023-04-13,289.84,474.16,63.15,149.49,172.09,31.44,346.19,68.08,224.5,191.0,151.77,34.53,384.74,92.09,45.73,292.15,107.39,185.9,141.38,76.42,213.59,115.77,113.95,220.35,102.4
2023-04-14,286.14,472.57,63.05,148.48,172.44,31.48,338.63,67.32,223.09,192.87,151.0,34.49,387.77,91.75,46.39,292.19,105.45,185.0,142.13,75.51,201.71,116.05,114.65,221.49,102.51
2023-04-17,288.8,474.79,63.46,149.52,170.92,32.08,332.72,69.84,224.85,193.29,151.05,35.14,391.42,89.87,48.52,295.4,105.59,187.04,145.26,77.96,205.03,114.7,116.17,218.86,102.74
2023-04-18,288.37,479.47,63.56,149.85,170.52,31.73,333.7,70.0,230.0,194.12,151.21,35.33,396.69,89.78,49.2,298.95,103.56,184.31,145.89,78.35,208.37,116.94,119.19,217.89,102.3
2023-04-19,288.45,477.07,63.68,150.01,170.68,32.04,323.12,69.555,230.26,196.03,151.24,34.58,392.77,89.94,49.05,296.91,102.96,180.59,144.55,77.65,208.71,116.57,120.1,215.7,104.3
2023-04-20,286.11,474.18,63.96,150.97,169.85,31.5,325.35,67.48,226.52,194.98,150.85,33.54,390.36,90.11,48.0,298.57,100.49,162.99,142.72,76.68,207.23,115.64,118.4,213.07,103.81
2023-04-21,285.76,471.99,64.05,151.73,169.12,30.83,327.98,67.28,232.86,195.21,156.07,33.55,386.7,88.43,48.94,300.04,101.71,165.08,145.19,79.41,205.15,116.01,115.5,212.89,106.96
2023-04-24,281.77,470.92,63.95,152.76,171.48,30.68,329.02,65.71,223.96,195.85,156.35,34.29,388.04,87.57,48.02,301.64,100.66,162.55,142.51,76.58,205.77,118.2,116.12,212.79,106.21
2023-04-25,275.42,465.47,63.85,151.57,168.99,29.59,322.55,62.69,212.91,176.29,156.39,32.91,379.47,83.8,46.46,296.33,92.32,160.67,135.48,73.04,202.19,116.52,112.505,207.55,102.57
2023-04-26,295.37,449.09,63.55,150.91,165.98,29.68,321.15,69.27,238.22,172.57,154.58,32.22,374.61,85.94,46.37,288.07,93.07,153.75,147.06,75.95,203.03,115.45,113.68,209.4,104.98
2023-04-27,304.83,457.68,63.68,151.38,166.95,29.7,325.85,70.21,240.95,177.76,156.47,32.72,371.85,87.44,47.59,293.93,93.42,160.19,148.77,78.34,206.04,116.83,115.25,238.56,109.82
2023-04-28,307.26,461.27,64.15,150.97,168.58,31.05,329.93,67.38,239.96,179.81,156.38,33.04,378.02,89.37,48.45,300.54,90.1,164.31,148.08,76.81,206.78,118.34,119.67,240.32,105.45
2023-05-01,305.56,462.72,64.3,151.59,167.24,32.74,324.12,65.4,225.77,182.2,156.57,33.48,382.12,89.69,47.28,297.7,88.74,161.83,146.97,77.47,203.87,114.67,121.42,243.18,102.05
2023-05-02,305.41,448.81,64.01,151.18,160.04,36.52,317.55,64.04,217.99,177.84,156.43,33.08,383.8,89.91,46.78,294.28,87.0,160.31,144.84,75.69,203.25,110.1,120.58,239.24,103.63
2023-05-03,304.4,443.71,63.65,150.62,156.83,37.84,319.3,65.84,220.52,175.83,156.23,32.48,382.22,81.62,46.27,293.08,87.37,160.61,144.64,78.63,200.93,107.93,118.86,237.03,103.65
2023-05-04,305.41,442.23,63.72,150.47,156.22,37.49,320.78,75.4,237.25,173.29,155.51,31.69,373.59,86.61,57.3,285.75,87.74,161.2,155.27,79.91,197.05,106.04,117.63,233.52,104.0
2023-05-05,310.65,446.81,64.02,151.77,160.21,37.75,322.76,76.57,241.29,175.74,156.03,33.26,381.09,89.84,62.03,289.62,89.46,170.06,154.17,94.04,198.34,108.68,119.9,232.78,105.655
2023-05-08,308.65,442.24,63.92,152.72,159.58,38.83,331.21,78.54,246.93,174.39,155.3,33.66,380.25,95.04,64.38,287.93,107.92,171.79,160.42,97.35,197.26,109.11,125.65,233.27,105.83
2023-05-09,307.0,442.31,63.39,152.98,159.12,38.19,332.14,79.59,250.28,173.01,153.71,33.28,381.44,95.06,63.89,290.58,110.045,169.15,163.87,96.31,201.88,109.14,127.07,233.37,106.62
2023-05-10,312.31,443.03,63.5,152.55,157.09,38.79,335.42,86.0,262.02,171.57,154.03,33.08,380.39,97.02,63.17,289.03,116.79,168.54,172.04,99.15,200.84,107.74,113.19,233.08,110.19
2023-05-11,310.11,435.85,63.86,153.12,156.22,38.42,344.76,86.65,264.09,170.23,154.39,33.12,372.79,97.1,62.9,287.69,115.42,172.08,170.07,99.52,201.84,105.79,111.2,235.79,112.18
2023-05-12,308.97,438.76,64.11,153.07,156.62,38.45,339.89,87.25,263.6,168.5,155.96,32.4,373.98,95.26,61.33,290.47,114.33,167.98,167.4,93.7,200.7,105.78,105.275,233.81,110.26
2023-05-15,309.46,439.37,63.94,151.88,157.2,38.14,335.89,88.5,276.17,168.85,156.01,32.37,370.21,97.4,61.58,288.54,120.81,166.35,172.05,97.69,202.77,105.07,105.78,238.86,111.2
2023-05-16,311.74,435.63,63.22,149.78,153.51,37.44,333.75,88.07,275.48,166.61,155.74,31.54,362.68,101.48,60.12,282.33,118.35,166.52,171.71,94.2,200.87,102.52,105.41,238.82,113.4
2023-05-17,314.0,447.34,63.15,149.53,155.71,37.84,339.96,91.28,282.5,171.36,155.08,32.44,368.07,103.75,60.76,292.39,118.77,173.86,174.02,96.32,206.87,104.82,108.33,242.485,115.5
2023-05-18,318.52,443.6,62.8,151.47,154.01,39.25,371.29,94.54,289.72,171.04,152.53,32.9,370.52,107.93,60.85,295.16,123.96,176.89,184.31,97.69,207.24,105.77,111.87,246.85,118.15
2023-05-19,318.34,443.31,62.83,149.91,155.23,39.18,365.36,92.09,275.18,170.93,153.17,32.66,363.55,105.82,60.2,290.88,125.27,180.14,176.82,94.66,205.49,106.26,107.38,245.64,116.25
2023-05-22,321.18,443.07,61.51,148.59,152.44,39.17,363.01,93.87,283.29,171.51,149.16,32.86,360.5,108.0,62.06,290.66,128.86,188.87,178.47,99.66,205.91,104.97,109.93,248.32,115.01
2023-05-23,315.26,443.03,61.4,148.31,156.85,38.66,355.99,93.07,272.81,169.79,147.55,33.42,360.48,108.12,58.33,294.94,124.47,185.77,175.16,96.76,202.6,106.4,106.25,246.74,114.99
2023-05-24,313.85,441.44,60.88,147.63,157.27,37.96,364.85,93.44,277.58,167.72,146.33,32.28,354.08,108.27,58.97,291.1,126.53,182.9,177.14,97.67,199.27,107.59,105.71,249.21,116.75
2023-05-25,325.92,433.51,60.41,146.16,154.56,37.95,359.0,92.41,284.91,171.23,145.39,32.41,354.88,120.35,57.71,286.75,126.69,184.47,147.91,95.11,200.87,105.66,104.42,252.69,115.0
2023-05-26,332.89,438.32,60.26,146.42,154.08,38.45,378.88,93.16,283.36,171.57,145.4,33.29,357.21,127.03,59.26,292.83,130.62,193.17,150.01,98.27,203.63,104.97,106.81,262.04,120.11
2023-05-30,331.21,438.16,59.78,146.06,153.12,37.56,392.98,93.69,292.37,169.76,143.18,33.36,350.63,125.27,58.19,292.4,134.72,201.16,158.65,98.32,204.69,104.04,107.19,262.52,121.66
2023-05-31,328.39,435.49,59.66,146.87,150.62,37.93,395.23,94.91,293.79,167.0,142.5,32.41,345.98,118.21,57.19,283.45,135.48,203.93,165.36,103.58,205.7,102.18,109.77,264.72,120.58
2023-06-01,332.58,438.51,60.0,147.41,152.16,38.48,403.13,94.99,293.96,167.83,143.96,33.02,352.57,119.47,57.94,288.39,135.09,207.52,167.28,103.99,207.96,103.36,112.16,272.61,122.77
2023-06-02,335.4,443.83,61.16,148.82,156.26,39.73,400.47,98.77,376.3,170.14,146.52,34.28,371.07,117.86,58.29,295.94,142.39,213.97,175.21,107.46,213.32,105.76,118.06,272.61,124.25
2023-06-05,335.94,445.55,60.75,149.8,155.51,40.42,403.54,100.35,388.57,167.85,145.94,34.13,363.65,117.93,59.92,293.1,148.05,217.61,181.75,111.49,208.78,105.29,115.69,271.39,125.3
2023-06-06,333.68,448.1,60.31,149.78,155.79,40.25,399.29,101.85,387.62,167.59,144.49,35.24,373.69,124.23,63.66,296.0,152.99,221.31,182.22,117.09,207.29,106.15,117.3,271.12,126.61
2023-06-07,323.38,453.35,60.22,150.0,159.83,38.99,399.77,93.59,368.56,171.5,144.8,36.22,381.82,117.83,59.56,301.7,144.92,224.57,169.07,111.03,211.93,108.53,116.55,263.6,121.23
2023-06-08,325.26,455.47,60.37,152.17,159.24,40.26,409.37,96.02,374.67,171.48,146.44,35.85,380.77,121.05,59.28,301.09,148.82,234.86,174.31,115.9,218.11,108.19,115.5,264.58,124.25
2023-06-09,326.79,454.26,60.47,153.09,158.86,40.99,420.02,95.63,374.51,170.49,146.56,36.23,378.87,124.92,61.36,297.35,150.84,244.4,170.65,115.26,217.31,107.39,117.86,264.95,123.43
2023-06-12,331.85,453.51,60.21,154.1,157.33,41.74,423.97,97.7,381.79,171.5,145.41,36.67,387.13,129.19,65.01,300.86,155.98,249.83,171.89,115.51,221.56,106.42,124.59,271.05,126.57
2023-06-13,334.29,451.15,60.45,155.3,158.51,41.41,435.73,97.75,384.1,172.89,145.06,37.65,398.24,124.53,63.84,300.08,157.59,258.71,173.44,118.13,220.38,106.44,124.9,271.32,126.66
2023-06-14,337.34,447.9,60.86,156.87,157.09,41.27,440.86,96.28,374.59,174.88,146.42,37.36,399.05,127.33,65.88,299.71,157.55,256.79,181.07,114.24,216.9,105.16,125.14,273.35,126.42
2023-06-15,348.1,452.87,61.23,157.73,158.28,43.36,445.27,98.19,385.4,179.0,148.45,38.03,406.52,124.24,66.1,302.02,158.34,255.9,190.98,114.47,219.41,105.89,127.85,281.83,127.11
2023-06-16,342.33,458.35,61.67,155.53,157.26,43.52,431.96,95.75,379.9,178.58,149.54,37.96,407.63,120.08,64.71,300.38,154.01,260.54,184.18,111.26,219.99,105.13,128.68,281.0,125.49
2023-06-20,338.05,454.34,61.26,154.16,153.68,42.17,434.7,96.68,379.78,177.27,148.16,37.32,407.98,118.93,64.26,301.41,148.66,274.45,179.08,111.81,212.37,102.72,126.45,284.33,125.78
2023-06-21,333.56,462.47,61.43,154.46,154.88,42.66,424.45,91.94,372.96,173.63,149.44,37.01,416.59,112.11,63.17,300.7,144.85,259.46,173.39,108.63,212.08,103.87,127.46,281.64,124.83
2023-06-22,339.71,458.06,61.85,155.75,152.64,42.81,422.48,94.5,388.36,171.38,149.95,36.66,415.69,110.7,63.48,301.18,144.84,264.61,178.6,109.85,205.61,103.3,127.96,284.88,130.15
2023-06-23,335.02,454.05,61.2,155.46,151.35,43.34,424.02,93.67,389.99,169.29,148.46,36.18,404.45,110.01,63.79,300.81,142.7,256.6,178.25,108.19,205.41,102.4,124.73,288.73,129.33
2023-06-26,328.6,448.02,61.22,155.05,154.01,44.42,415.94,93.34,379.98,172.75,148.61,36.7,410.19,107.51,63.25,307.89,141.71,241.05,169.84,108.26,205.58,104.29,123.13,278.47,127.33
2023-06-27,334.57,448.44,61.09,154.49,153.53,43.83,417.08,95.69,388.34,174.67,150.02,37.48,409.51,110.39,63.8,313.74,144.66,250.21,177.02,114.85,209.43,104.55,127.89,287.05,129.18
2023-06-28,335.85,442.66,60.52,155.33,154.92,44.24,429.84,98.15,398.02,175.66,149.99,38.19,405.2,110.17,64.62,306.51,144.11,256.24,183.85,118.72,210.72,105.4,127.63,285.29,129.04
2023-06-29,335.05,451.22,60.02,154.28,156.24,42.58,428.24,96.45,402.99,176.05,149.38,38.2,401.63,111.24,63.76,307.82,144.84,257.5,175.77,116.12,211.83,106.7,125.1,281.53,127.9
2023-06-30,340.54,455.8,60.22,157.18,157.35,43.17,440.49,98.38,410.99,179.25,151.74,38.56,405.19,113.91,64.6,310.64,146.3,261.77,175.98,116.85,211.16,107.25,128.16,286.98,130.36
2023-07-03,337.99,458.16,60.58,158.2,157.21,43.09,441.44,98.29,411.42,183.77,152.5,38.96,406.48,115.82,64.85,310.02,146.59,279.82,176.99,116.94,210.92,107.46,132.35,286.02,130.22
2023-07-05,338.15,459.05,61.03,158.11,156.31,43.66,445.9,98.28,409.57,179.97,152.24,39.42,404.66,113.95,64.44,310.8,146.97,282.48,172.55,115.65,213.31,106.91,131.69,294.37,130.38
2023-07-06,341.27,455.98,60.56,157.11,152.88,42.11,438.84,97.08,399.02,179.28,151.99,39.46,401.17,113.48,61.83,302.02,141.74,276.54,172.19,115.03,212.62,102.92,128.16,291.99,128.36
2023-07-07,337.22,452.45,59.76,153.49,154.22,42.91,438.1,98.02,388.62,179.76,148.8,39.61,405.28,113.17,61.67,302.81,143.18,274.43,170.61,115.6,212.1,103.16,130.32,290.53,129.78
2023-07-10,331.83,452.59,59.31,154.88,155.25,42.78,441.71,101.45,394.62,181.33,148.86,39.64,407.09,113.58,61.89,310.28,154.27,269.61,169.65,118.57,213.31,104.69,131.71,294.1,127.13
2023-07-11,332.47,460.75,59.52,154.65,158.12,44.36,440.21,104.98,394.22,185.24,148.08,39.97,413.8,111.32,63.15,313.66,147.39,269.79,172.05,121.61,218.76,105.97,137.54,298.29,128.78
2023-07-12,337.2,453.35,59.84,155.04,159.64,44.52,444.05,105.445,391.08,186.49,148.85,40.41,407.67,114.58,65.94,317.52,137.68,271.99,171.93,121.48,217.11,106.49,137.02,309.34,130.8
2023-07-13,342.66,457.03,60.35,154.13,157.51,45.64,450.38,109.19,407.21,185.36,148.95,40.5,409.55,115.92,70.37,314.6,145.14,277.9,184.22,127.06,216.85,104.54,140.09,313.41,134.3
2023-07-14,345.24,450.64,60.9,154.66,153.58,44.75,441.91,108.53,398.68,185.26,150.05,40.0,414.61,115.94,68.45,316.5,145.43,281.38,180.79,125.05,213.12,100.94,143.34,308.87,134.68
2023-07-17,345.73,454.24,60.81,154.85,153.44,45.51,450.05,112.77,409.17,182.74,148.99,38.75,420.6,118.32,68.68,316.05,151.82,290.38,184.21,130.17,211.87,101.38,145.36,310.62,133.56
2023-07-18,359.49,442.68,60.57,154.57,153.75,47.41,474.8,113.82,426.02,184.57,149.27,39.13,431.56,117.93,67.26,316.76,154.81,293.34,188.2,135.52,211.57,100.92,146.53,312.05,132.83
2023-07-19,355.08,442.28,61.64,154.62,154.69,47.12,477.59,115.22,431.21,186.02,150.29,39.23,436.17,116.43,68.23,319.48,161.04,291.26,185.45,132.83,208.6,101.62,145.535,316.01,135.36
2023-07-20,346.87,454.36,62.39,157.48,156.4,46.57,437.42,109.9,412.64,186.94,150.56,39.26,439.63,110.25,65.44,319.09,147.9,262.9,176.33,129.27,213.61,103.41,145.28,302.52,129.96
2023-07-21,343.77,453.42,62.44,158.37,158.69,47.23,427.5,109.87,409.78,187.3,152.93,38.55,436.93,110.95,65.57,320.47,149.01,260.02,175.9,124.88,211.8,103.89,148.77,294.26,130.0
2023-07-24,345.11,452.21,62.46,159.3,161.82,47.32,428.37,111.49,410.58,188.34,153.42,39.3,442.59,110.61,66.17,325.11,148.33,269.06,174.8,124.25,215.87,105.52,147.62,291.61,128.8
2023-07-25,350.98,457.19,62.25,159.17,162.56,47.17,427.7,115.3,418.97,184.69,153.78,37.92,446.33,113.0,64.99,325.13,155.21,265.28,179.29,124.6,214.12,105.68,148.65,294.47,129.13
2023-07-26,337.77,457.16,63.05,159.74,161.34,47.31,422.67,110.64,405.14,184.39,153.94,38.29,432.95,110.09,64.68,329.59,156.62,264.35,170.0,121.86,232.8,105.09,150.17,298.57,128.15
2023-07-27,330.72,445.31,62.44,159.16,159.66,46.61,413.17,109.46,403.58,186.52,152.11,38.97,428.62,111.1,63.96,329.71,155.25,255.71,168.27,120.12,233.75,105.42,148.5,311.71,128.25
2023-07-28,338.37,449.68,62.48,159.91,158.87,48.14,425.78,112.19,411.62,187.89,156.41,38.05,427.11,112.96,66.04,331.37,157.49,266.44,174.83,124.62,238.69,104.16,153.33,325.48,132.21
2023-07-31,335.92,445.0,61.93,159.86,163.66,49.46,438.97,116.72,423.4,187.13,156.3,38.37,429.6,114.4,67.58,333.84,160.38,267.43,177.71,125.34,238.85,107.24,152.19,318.6,133.68
2023-08-01,336.34,448.15,61.77,159.11,162.3,46.65,438.62,114.95,424.57,185.5,156.25,38.12,433.44,117.6,67.45,332.07,162.8,261.07,176.58,124.83,238.01,106.62,148.91,322.71,131.69
2023-08-02,327.5,447.47,61.96,159.22,159.73,46.96,429.7,106.83,398.74,183.35,156.59,37.39,430.53,109.35,62.43,328.5,150.54,254.11,164.6,117.46,231.38,105.29,144.56,314.31,128.21
2023-08-03,326.66,442.61,61.64,159.26,159.67,45.91,431.0,107.1,402.8,181.5,157.0,36.92,423.94,113.15,59.04,329.85,150.77,259.32,161.05,115.31,231.36,107.12,140.88,313.19,128.91
2023-08-04,327.78,438.54,60.71,158.34,159.31,45.2,431.6,107.53,401.57,180.94,155.28,36.57,424.04,115.82,57.93,326.43,146.16,253.86,166.67,115.32,231.36,107.42,140.17,310.73,139.57
2023-08-07,330.11,436.66,61.19,160.49,159.89,44.95,440.76,106.3,397.55,182.15,156.92,37.09,431.31,116.81,57.57,329.17,145.34,251.45,166.67,112.19,238.25,107.2,143.2,316.56,142.22
2023-08-08,326.05,432.9,60.92,160.65,159.65,45.16,438.3,88.04,370.19,180.55,157.09,36.84,430.46,113.23,56.19,327.81,138.69,249.7,156.33,109.22,238.04,107.73,139.55,312.64,139.94
2023-08-09,322.23,435.55,61.06,160.91,159.86,44.11,428.9,86.76,360.0,179.37,156.89,36.26,436.09,110.47,55.2,328.21,140.3,242.19,154.07,107.65,237.86,109.56,137.87,305.21,137.85
2023-08-10,322.93,430.27,60.92,160.26,160.83,44.6,429.98,90.72,359.66,180.38,156.11,34.16,434.57,110.23,56.47,329.4,144.3,245.34,155.02,105.33,238.26,110.12,135.97,305.74,138.56
2023-08-11,321.01,431.05,61.17,161.2,164.15,43.71,421.66,89.44,356.22,176.62,157.02,33.89,435.07,107.57,55.27,331.11,142.95,242.65,153.37,105.51,235.72,111.83,133.68,301.64,138.41
2023-08-14,324.04,429.45,60.88,160.0,164.03,44.85,427.78,89.78,364.41,175.51,155.79,34.07,437.64,111.98,55.98,329.95,144.91,239.76,152.86,104.93,236.71,111.92,133.24,306.19,140.57
2023-08-15,321.86,423.17,60.47,159.18,159.24,44.08,423.7,88.52,367.34,173.26,154.79,33.3,431.68,111.35,55.34,332.14,142.71,232.96,151.1,102.04,232.26,108.16,129.85,301.95,137.67
2023-08-16,320.4,427.29,60.48,159.26,158.63,43.65,415.45,90.6,358.83,170.74,153.21,32.82,423.94,107.19,55.34,333.03,140.13,225.6,149.69,104.95,229.95,106.34,128.83,294.29,135.07
2023-08-17,316.88,429.17,60.61,155.69,159.75,43.97,403.0,90.29,351.17,170.74,152.11,32.92,419.16,104.44,53.22,327.28,135.65,219.22,146.94,101.56,224.54,108.4,127.99,285.09,133.98
2023-08-18,316.48,430.17,60.95,157.93,160.9,44.69,404.53,93.63,350.83,171.24,152.54,33.12,397.02,105.45,53.14,327.37,136.21,215.49,147.63,110.97,226.65,110.04,125.06,283.25,133.22
2023-08-21,321.88,433.69,60.43,157.51,160.36,44.63,408.29,94.69,358.6,168.49,151.77,33.27,390.79,108.22,53.93,324.06,142.78,231.28,151.88,107.53,227.22,108.71,124.0,289.9,134.68
2023-08-22,322.46,437.73,60.06,157.01,159.04,44.35,413.17,93.69,362.04,166.86,151.83,32.93,385.21,105.66,53.96,324.48,141.9,233.19,152.58,108.61,230.07,108.1,127.08,287.6,134.25
2023-08-23,327.0,434.52,60.27,158.1,159.25,45.14,427.55,95.44,370.74,168.88,153.25,33.56,394.28,109.43,56.73,326.09,145.47,236.86,155.7,109.61,228.58,107.15,128.13,294.24,135.52
2023-08-24,319.97,432.18,60.11,156.89,157.94,44.68,406.93,91.85,360.75,167.0,152.54,32.88,386.64,101.8,55.46,322.59,139.74,230.04,147.67,105.07,217.31,106.35,124.72,286.75,131.84
2023-08-25,322.98,429.56,60.39,157.82,159.12,43.96,416.03,92.6,363.46,168.87,153.54,32.95,390.21,102.25,55.54,322.86,142.76,238.59,152.55,105.26,223.41,108.25,125.79,285.5,133.26
2023-08-28,323.7,431.15,60.56,158.72,160.21,44.15,418.06,92.54,354.32,168.84,153.78,33.12,394.69,102.61,56.31,325.91,141.34,238.82,148.75,107.12,227.06,109.16,126.155,290.26,133.14
2023-08-29,328.41,430.06,60.5,160.05,159.96,45.35,429.99,93.81,367.38,171.75,153.87,33.46,404.1,105.92,58.8,329.38,144.39,257.18,153.3,111.65,227.25,109.81,132.25,297.99,134.91
2023-08-30,328.79,434.8,60.47,161.2,160.18,46.51,434.67,94.16,375.52,172.01,154.04,33.39,413.27,106.59,60.01,330.63,147.28,256.9,155.34,114.88,228.85,110.88,130.61,295.1,135.07
2023-08-31,327.76,433.09,59.83,162.61,161.1,47.23,433.68,96.48,381.3,169.4,154.34,33.51,410.94,105.72,66.49,330.3,156.05,258.08,156.85,115.3,224.03,111.19,131.55,295.89,138.01
2023-09-01,328.66,435.62,59.31,161.57,164.3,47.04,439.88,97.73,392.88,168.0,154.51,33.54,418.9,109.45,66.71,333.08,158.38,245.01,157.08,116.45,223.4,113.52,132.69,296.38,138.12
2023-09-05,333.55,431.08,58.82,160.27,166.46,46.55,448.68,98.0,394.13,163.97,152.44,33.28,414.43,110.78,65.8,327.78,162.74,256.49,159.38,118.2,222.57,113.53,142.29,300.15,137.27
2023-09-06,332.88,423.64,58.78,161.47,166.63,45.9,445.76,97.66,382.26,162.31,152.14,32.82,414.29,109.28,65.82,326.0,158.35,251.92,157.49,116.61,217.95,114.51,141.77,299.17,135.36
2023-09-07,329.91,430.99,58.33,163.47,166.64,46.27,443.14,96.68,377.54,162.24,153.59,32.57,411.73,106.59,64.78,328.42,161.02,251.49,159.84,116.93,216.05,113.95,143.27,298.67,137.85
2023-09-08,334.27,422.72,58.33,163.77,167.21,47.24,442.8,97.66,377.29,161.04,152.93,32.95,399.66,106.09,63.01,328.71,160.77,248.5,165.95,116.02,211.27,115.61,145.82,297.89,138.23
2023-09-11,337.94,425.0,58.88,164.34,163.76,48.94,445.36,101.88,394.28,160.89,154.75,32.62,400.37,105.32,64.56,328.37,165.05,273.58,170.17,116.51,211.01,114.16,147.33,307.56,143.1
2023-09-12,331.77,424.08,58.3,164.52,166.81,47.92,434.69,98.22,374.57,156.57,152.03,33.47,402.26,105.31,62.93,326.28,160.22,267.48,166.83,116.21,210.65,117.49,147.5,301.66,141.23
2023-09-13,336.06,426.31,58.44,164.56,166.2,48.16,412.24,97.48,371.34,157.84,153.09,33.66,402.23,107.71,62.62,325.88,158.4,271.3,165.34,112.72,208.4,116.44,144.715,305.06,144.85
2023-09-14,338.7,432.32,58.46,165.25,167.23,48.32,400.49,97.51,365.92,160.73,154.77,33.66,411.68,106.63,63.4,329.63,159.23,276.04,162.98,111.41,209.05,118.52,144.12,311.72,144.72
2023-09-15,330.22,433.49,57.94,164.64,166.5,47.52,396.94,94.55,362.13,160.49,153.47,33.95,412.11,101.49,62.38,321.4,156.1,274.39,162.41,109.43,208.11,116.7,142.75,300.31,140.39
2023-09-18,329.06,440.52,58.3,163.42,167.22,46.51,394.4,94.5,356.54,158.44,154.05,33.34,410.84,102.37,59.5,317.26,154.72,265.28,161.45,106.54,205.12,117.64,142.55,302.55,139.98
2023-09-19,328.65,435.97,58.18,163.38,167.2,47.59,396.2,92.89,355.61,158.01,153.6,33.96,398.69,101.61,58.33,314.61,155.05,266.5,159.74,103.71,204.48,117.33,141.85,305.07,137.63
2023-09-20,320.77,440.18,58.44,163.91,166.69,46.55,386.3,92.05,351.66,157.64,153.47,33.2,402.33,100.34,56.97,310.86,154.23,262.59,158.63,103.67,202.37,116.4,138.01,299.67,135.29
2023-09-21,319.53,437.11,57.54,161.92,165.19,44.6,384.15,88.42,333.62,155.43,152.14,32.71,387.64,96.11,53.7,306.76,148.79,255.7,149.03,100.21,199.95,114.76,132.75,295.73,129.33
2023-09-22,317.01,424.9,57.6,162.35,166.28,44.41,379.81,88.76,335.76,153.78,151.58,32.58,380.87,96.2,53.08,305.73,151.71,244.88,149.7,100.21,197.71,114.94,132.2,299.08,129.12
2023-09-25,317.54,425.57,57.0,163.07,168.71,44.91,384.8,88.84,333.31,154.31,150.66,33.06,384.39,97.38,53.58,306.49,148.97,246.99,149.74,99.64,198.78,116.23,134.14,300.83,131.27
2023-09-26,312.14,426.58,56.53,162.5,167.8,44.27,379.25,86.57,325.3,151.9,149.32,32.26,379.63,95.96,51.51,302.54,148.03,244.12,147.05,97.91,195.64,116.41,132.28,298.96,125.98
2023-09-27,312.79,437.24,55.95,161.72,171.04,45.14,377.59,87.83,328.16,152.41,147.34,32.35,384.36,98.07,51.85,301.82,148.87,240.5,147.52,99.2,195.46,120.2,134.03,297.74,125.98
2023-09-28,313.64,439.5,55.81,162.54,170.59,46.14,376.36,88.96,343.11,155.5,146.34,33.16,384.73,102.76,53.2,303.49,150.92,246.38,151.12,104.26,190.43,119.47,136.47,303.96,125.98
2023-09-29,315.75,440.19,55.98,159.93,168.62,45.99,377.6,91.09,345.86,155.87,145.86,32.97,377.38,102.82,54.57,302.16,155.59,250.22,152.77,108.57,191.68,117.58,137.21,300.21,127.12
